Collection,Scanner,Ballot id,Contest,Selections
PBC1,scanner1,bid501,Mayor,Bob
PBC1,scanner1,bid502,Mayor,Alice
PBC1,scanner1,bid503,Mayor,Alice
PBC1,scanner1,bid504,Mayor,Bob
PBC1,scanner1,bid505,Mayor,Alice
PBC1,scanner1,bid506,Mayor,Alice
PBC1,scanner1,bid507,Mayor,Bob
PBC1,scanner1,bid508,Mayor,Alice
PBC1,scanner1,bid509,Mayor,Alice
PBC1,scanner1,bid510,Mayor,Alice
PBC1,scanner1,bid511,Mayor,Alice
PBC1,scanner1,bid512,Mayor,Bob
PBC1,scanner1,bid513,Mayor,Bob
PBC1,scanner1,bid514,Mayor,Alice
PBC1,scanner1,bid515,Mayor,Alice
PBC1,scanner1,bid516,Mayor,Bob
PBC1,scanner1,bid517,Mayor,Bob
PBC1,scanner1,bid518,Mayor,Alice
PBC1,scanner1,bid519,Mayor,Bob
PBC1,scanner1,bid520,Mayor,Alice
PBC1,scanner1,bid521,Mayor,Bob
PBC1,scanner1,bid522,Mayor,Bob
PBC1,scanner1,bid523,Mayor,Alice
PBC1,scanner1,bid524,Mayor,Alice
PBC1,scanner1,bid525,Mayor,Alice
PBC1,scanner1,bid526,Mayor,Alice
PBC1,scanner1,bid527,Mayor,Bob
PBC1,scanner1,bid528,Mayor,Bob
PBC1,scanner1,bid529,Mayor,Alice
PBC1,scanner1,bid530,Mayor,Bob
PBC1,scanner1,bid531,Mayor,Alice
PBC1,scanner1,bid532,Mayor,Bob
PBC1,scanner1,bid533,Mayor,Alice
PBC1,scanner1,bid534,Mayor,Bob
PBC1,scanner1,bid535,Mayor,Bob
PBC1,scanner1,bid536,Mayor,Bob
PBC1,scanner1,bid537,Mayor,Bob
PBC1,scanner1,bid538,Mayor,Bob
PBC1,scanner1,bid539,Mayor,Bob
PBC1,scanner1,bid540,Mayor,Bob
PBC1,scanner1,bid541,Mayor,Bob
PBC1,scanner1,bid542,Mayor,Alice
PBC1,scanner1,bid543,Mayor,Bob
PBC1,scanner1,bid544,Mayor,Bob
PBC1,scanner1,bid545,Mayor,Bob
PBC1,scanner1,bid546,Mayor,Bob
PBC1,scanner1,bid547,Mayor,Alice
PBC1,scanner1,bid548,Mayor,Bob
PBC1,scanner1,bid549,Mayor,Alice
PBC1,scanner1,bid550,Mayor,Bob
PBC1,scanner1,bid551,Mayor,Bob
PBC1,scanner1,bid552,Mayor,Bob
PBC1,scanner1,bid553,Mayor,Bob
PBC1,scanner1,bid554,Mayor,Bob
PBC1,scanner1,bid555,Mayor,Alice
PBC1,scanner1,bid556,Mayor,Alice
PBC1,scanner1,bid557,Mayor,Bob
PBC1,scanner1,bid558,Mayor,Bob
PBC1,scanner1,bid559,Mayor,Bob
PBC1,scanner1,bid560,Mayor,Alice
PBC1,scanner1,bid561,Mayor,Alice
PBC1,scanner1,bid562,Mayor,Alice
PBC1,scanner1,bid563,Mayor,Alice
PBC1,scanner1,bid564,Mayor,Alice
PBC1,scanner1,bid565,Mayor,Bob
PBC1,scanner1,bid566,Mayor,Bob
PBC1,scanner1,bid567,Mayor,Bob
PBC1,scanner1,bid568,Mayor,Alice
PBC1,scanner1,bid569,Mayor,Bob
PBC1,scanner1,bid570,Mayor,Bob
PBC1,scanner1,bid571,Mayor,Bob
PBC1,scanner1,bid572,Mayor,Bob
PBC1,scanner1,bid573,Mayor,Bob
PBC1,scanner1,bid574,Mayor,Alice
PBC1,scanner1,bid575,Mayor,Bob
PBC1,scanner1,bid576,Mayor,Alice
PBC1,scanner1,bid577,Mayor,Alice
PBC1,scanner1,bid578,Mayor,Alice
PBC1,scanner1,bid579,Mayor,Alice
PBC1,scanner1,bid580,Mayor,Alice
PBC1,scanner1,bid581,Mayor,Bob
PBC1,scanner1,bid582,Mayor,Alice
PBC1,scanner1,bid583,Mayor,Alice
PBC1,scanner1,bid584,Mayor,Bob
PBC1,scanner1,bid585,Mayor,Bob
PBC1,scanner1,bid586,Mayor,Bob
PBC1,scanner1,bid587,Mayor,Bob
PBC1,scanner1,bid588,Mayor,Bob
PBC1,scanner1,bid589,Mayor,Bob
PBC1,scanner1,bid590,Mayor,Bob
PBC1,scanner1,bid591,Mayor,Alice
PBC1,scanner1,bid592,Mayor,Alice
PBC1,scanner1,bid593,Mayor,Alice
PBC1,scanner1,bid594,Mayor,Alice
PBC1,scanner1,bid595,Mayor,Bob
PBC1,scanner1,bid596,Mayor,Alice
PBC1,scanner1,bid597,Mayor,Bob
PBC1,scanner1,bid598,Mayor,Alice
PBC1,scanner1,bid599,Mayor,Alice
PBC1,scanner1,bid600,Mayor,Bob
PBC1,scanner1,bid601,Mayor,Bob
PBC1,scanner1,bid602,Mayor,Alice
PBC1,scanner1,bid603,Mayor,Alice
PBC1,scanner1,bid604,Mayor,Bob
PBC1,scanner1,bid605,Mayor,Alice
PBC1,scanner1,bid606,Mayor,Bob
PBC1,scanner1,bid607,Mayor,Alice
PBC1,scanner1,bid608,Mayor,Alice
PBC1,scanner1,bid609,Mayor,Bob
PBC1,scanner1,bid610,Mayor,Alice
PBC1,scanner1,bid611,Mayor,Bob
PBC1,scanner1,bid612,Mayor,Bob
PBC1,scanner1,bid613,Mayor,Bob
PBC1,scanner1,bid614,Mayor,Alice
PBC1,scanner1,bid615,Mayor,Alice
PBC1,scanner1,bid616,Mayor,Alice
PBC1,scanner1,bid617,Mayor,Bob
PBC1,scanner1,bid618,Mayor,Alice
PBC1,scanner1,bid619,Mayor,Bob
PBC1,scanner1,bid620,Mayor,Bob
PBC1,scanner1,bid621,Mayor,Alice
PBC1,scanner1,bid622,Mayor,Bob
PBC1,scanner1,bid623,Mayor,Bob
PBC1,scanner1,bid624,Mayor,Bob
PBC1,scanner1,bid625,Mayor,Alice
PBC1,scanner1,bid626,Mayor,Bob
PBC1,scanner1,bid627,Mayor,Alice
PBC1,scanner1,bid628,Mayor,Bob
PBC1,scanner1,bid629,Mayor,Bob
PBC1,scanner1,bid630,Mayor,Alice
PBC1,scanner1,bid631,Mayor,Alice
PBC1,scanner1,bid632,Mayor,Alice
PBC1,scanner1,bid633,Mayor,Bob
PBC1,scanner1,bid634,Mayor,Bob
PBC1,scanner1,bid635,Mayor,Bob
PBC1,scanner1,bid636,Mayor,Bob
PBC1,scanner1,bid637,Mayor,Alice
PBC1,scanner1,bid638,Mayor,Bob
PBC1,scanner1,bid639,Mayor,Alice
PBC1,scanner1,bid640,Mayor,Alice
PBC1,scanner1,bid641,Mayor,Bob
PBC1,scanner1,bid642,Mayor,Bob
PBC1,scanner1,bid643,Mayor,Bob
PBC1,scanner1,bid644,Mayor,Bob
PBC1,scanner1,bid645,Mayor,Bob
PBC1,scanner1,bid646,Mayor,Alice
PBC1,scanner1,bid647,Mayor,Bob
PBC1,scanner1,bid648,Mayor,Bob
PBC1,scanner1,bid649,Mayor,Bob
PBC1,scanner1,bid650,Mayor,Bob
PBC1,scanner1,bid651,Mayor,Bob
PBC1,scanner1,bid652,Mayor,Bob
PBC1,scanner1,bid653,Mayor,Bob
PBC1,scanner1,bid654,Mayor,Bob
PBC1,scanner1,bid655,Mayor,Alice
PBC1,scanner1,bid656,Mayor,Bob
PBC1,scanner1,bid657,Mayor,Alice
PBC1,scanner1,bid658,Mayor,Bob
PBC1,scanner1,bid659,Mayor,Alice
PBC1,scanner1,bid660,Mayor,Bob
PBC1,scanner1,bid661,Mayor,Alice
PBC1,scanner1,bid662,Mayor,Bob
PBC1,scanner1,bid663,Mayor,Alice
PBC1,scanner1,bid664,Mayor,Alice
PBC1,scanner1,bid665,Mayor,Alice
PBC1,scanner1,bid666,Mayor,Bob
PBC1,scanner1,bid667,Mayor,Alice
PBC1,scanner1,bid668,Mayor,Bob
PBC1,scanner1,bid669,Mayor,Bob
PBC1,scanner1,bid670,Mayor,Alice
PBC1,scanner1,bid671,Mayor,Bob
PBC1,scanner1,bid672,Mayor,Alice
PBC1,scanner1,bid673,Mayor,Alice
PBC1,scanner1,bid674,Mayor,Alice
PBC1,scanner1,bid675,Mayor,Bob
PBC1,scanner1,bid676,Mayor,Alice
PBC1,scanner1,bid677,Mayor,Bob
PBC1,scanner1,bid678,Mayor,Alice
PBC1,scanner1,bid679,Mayor,Alice
PBC1,scanner1,bid680,Mayor,Bob
PBC1,scanner1,bid681,Mayor,Alice
PBC1,scanner1,bid682,Mayor,Bob
PBC1,scanner1,bid683,Mayor,Bob
PBC1,scanner1,bid684,Mayor,Bob
PBC1,scanner1,bid685,Mayor,Alice
PBC1,scanner1,bid686,Mayor,Alice
PBC1,scanner1,bid687,Mayor,Alice
PBC1,scanner1,bid688,Mayor,Alice
PBC1,scanner1,bid689,Mayor,Alice
PBC1,scanner1,bid690,Mayor,Bob
PBC1,scanner1,bid691,Mayor,Bob
PBC1,scanner1,bid692,Mayor,Bob
PBC1,scanner1,bid693,Mayor,Alice
PBC1,scanner1,bid694,Mayor,Bob
PBC1,scanner1,bid695,Mayor,Bob
PBC1,scanner1,bid696,Mayor,Alice
PBC1,scanner1,bid697,Mayor,Bob
PBC1,scanner1,bid698,Mayor,Alice
PBC1,scanner1,bid699,Mayor,Bob
PBC1,scanner1,bid700,Mayor,Bob
PBC1,scanner1,bid701,Mayor,Bob
PBC1,scanner1,bid702,Mayor,Alice
PBC1,scanner1,bid703,Mayor,Alice
PBC1,scanner1,bid704,Mayor,Alice
PBC1,scanner1,bid705,Mayor,Alice
PBC1,scanner1,bid706,Mayor,Bob
PBC1,scanner1,bid707,Mayor,Bob
PBC1,scanner1,bid708,Mayor,Bob
PBC1,scanner1,bid709,Mayor,Bob
PBC1,scanner1,bid710,Mayor,Alice
PBC1,scanner1,bid711,Mayor,Bob
PBC1,scanner1,bid712,Mayor,Bob
PBC1,scanner1,bid713,Mayor,Alice
PBC1,scanner1,bid714,Mayor,Bob
PBC1,scanner1,bid715,Mayor,Bob
PBC1,scanner1,bid716,Mayor,Bob
PBC1,scanner1,bid717,Mayor,Alice
PBC1,scanner1,bid718,Mayor,Bob
PBC1,scanner1,bid719,Mayor,Alice
PBC1,scanner1,bid720,Mayor,Bob
PBC1,scanner1,bid721,Mayor,Bob
PBC1,scanner1,bid722,Mayor,Alice
PBC1,scanner1,bid723,Mayor,Bob
PBC1,scanner1,bid724,Mayor,Bob
PBC1,scanner1,bid725,Mayor,Alice
PBC1,scanner1,bid726,Mayor,Bob
PBC1,scanner1,bid727,Mayor,Bob
PBC1,scanner1,bid728,Mayor,Alice
PBC1,scanner1,bid729,Mayor,Bob
PBC1,scanner1,bid730,Mayor,Alice
PBC1,scanner1,bid731,Mayor,Alice
PBC1,scanner1,bid732,Mayor,Alice
PBC1,scanner1,bid733,Mayor,Alice
PBC1,scanner1,bid734,Mayor,Bob
PBC1,scanner1,bid735,Mayor,Bob
PBC1,scanner1,bid736,Mayor,Bob
PBC1,scanner1,bid737,Mayor,Bob
PBC1,scanner1,bid738,Mayor,Alice
PBC1,scanner1,bid739,Mayor,Bob
PBC1,scanner1,bid740,Mayor,Alice
PBC1,scanner1,bid741,Mayor,Alice
PBC1,scanner1,bid742,Mayor,Alice
PBC1,scanner1,bid743,Mayor,Alice
PBC1,scanner1,bid744,Mayor,Alice
PBC1,scanner1,bid745,Mayor,Alice
PBC1,scanner1,bid746,Mayor,Alice
PBC1,scanner1,bid747,Mayor,Bob
PBC1,scanner1,bid748,Mayor,Alice
PBC1,scanner1,bid749,Mayor,Alice
PBC1,scanner1,bid750,Mayor,Alice
PBC1,scanner1,bid751,Mayor,Bob
PBC1,scanner1,bid752,Mayor,Bob
PBC1,scanner1,bid753,Mayor,Bob
PBC1,scanner1,bid754,Mayor,Bob
PBC1,scanner1,bid755,Mayor,Bob
PBC1,scanner1,bid756,Mayor,Bob
PBC1,scanner1,bid757,Mayor,Alice
PBC1,scanner1,bid758,Mayor,Bob
PBC1,scanner1,bid759,Mayor,Bob
PBC1,scanner1,bid760,Mayor,Alice
PBC1,scanner1,bid761,Mayor,Alice
PBC1,scanner1,bid762,Mayor,Bob
PBC1,scanner1,bid763,Mayor,Alice
PBC1,scanner1,bid764,Mayor,Alice
PBC1,scanner1,bid765,Mayor,Alice
PBC1,scanner1,bid766,Mayor,Bob
PBC1,scanner1,bid767,Mayor,Bob
PBC1,scanner1,bid768,Mayor,Bob
PBC1,scanner1,bid769,Mayor,Bob
PBC1,scanner1,bid770,Mayor,Alice
PBC1,scanner1,bid771,Mayor,Bob
PBC1,scanner1,bid772,Mayor,Alice
PBC1,scanner1,bid773,Mayor,Alice
PBC1,scanner1,bid774,Mayor,Alice
PBC1,scanner1,bid775,Mayor,Alice
PBC1,scanner1,bid776,Mayor,Bob
PBC1,scanner1,bid777,Mayor,Alice
PBC1,scanner1,bid778,Mayor,Bob
PBC1,scanner1,bid779,Mayor,Bob
PBC1,scanner1,bid780,Mayor,Bob
PBC1,scanner1,bid781,Mayor,Bob
PBC1,scanner1,bid782,Mayor,Bob
PBC1,scanner1,bid783,Mayor,Alice
PBC1,scanner1,bid784,Mayor,Bob
PBC1,scanner1,bid785,Mayor,Alice
PBC1,scanner1,bid786,Mayor,Alice
PBC1,scanner1,bid787,Mayor,Bob
PBC1,scanner1,bid788,Mayor,Bob
PBC1,scanner1,bid789,Mayor,Alice
PBC1,scanner1,bid790,Mayor,Alice
PBC1,scanner1,bid791,Mayor,Bob
PBC1,scanner1,bid792,Mayor,Alice
PBC1,scanner1,bid793,Mayor,Alice
PBC1,scanner1,bid794,Mayor,Bob
PBC1,scanner1,bid795,Mayor,Bob
PBC1,scanner1,bid796,Mayor,Bob
PBC1,scanner1,bid797,Mayor,Bob
PBC1,scanner1,bid798,Mayor,Bob
PBC1,scanner1,bid799,Mayor,Bob
PBC1,scanner1,bid800,Mayor,Bob
PBC1,scanner1,bid801,Mayor,Bob
PBC1,scanner1,bid802,Mayor,Alice
PBC1,scanner1,bid803,Mayor,Bob
PBC1,scanner1,bid804,Mayor,Alice
PBC1,scanner1,bid805,Mayor,Bob
PBC1,scanner1,bid806,Mayor,Alice
PBC1,scanner1,bid807,Mayor,Alice
PBC1,scanner1,bid808,Mayor,Bob
PBC1,scanner1,bid809,Mayor,Alice
PBC1,scanner1,bid810,Mayor,Bob
PBC1,scanner1,bid811,Mayor,Alice
PBC1,scanner1,bid812,Mayor,Bob
PBC1,scanner1,bid813,Mayor,Bob
PBC1,scanner1,bid814,Mayor,Bob
PBC1,scanner1,bid815,Mayor,Bob
PBC1,scanner1,bid816,Mayor,Bob
PBC1,scanner1,bid817,Mayor,Alice
PBC1,scanner1,bid818,Mayor,Alice
PBC1,scanner1,bid819,Mayor,Alice
PBC1,scanner1,bid820,Mayor,Alice
PBC1,scanner1,bid821,Mayor,Bob
PBC1,scanner1,bid822,Mayor,Alice
PBC1,scanner1,bid823,Mayor,Bob
PBC1,scanner1,bid824,Mayor,Alice
PBC1,scanner1,bid825,Mayor,Alice
PBC1,scanner1,bid826,Mayor,Alice
PBC1,scanner1,bid827,Mayor,Bob
PBC1,scanner1,bid828,Mayor,Bob
PBC1,scanner1,bid829,Mayor,Alice
PBC1,scanner1,bid830,Mayor,Bob
PBC1,scanner1,bid831,Mayor,Bob
PBC1,scanner1,bid832,Mayor,Bob
PBC1,scanner1,bid833,Mayor,Alice
PBC1,scanner1,bid834,Mayor,Alice
PBC1,scanner1,bid835,Mayor,Alice
PBC1,scanner1,bid836,Mayor,Alice
PBC1,scanner1,bid837,Mayor,Alice
PBC1,scanner1,bid838,Mayor,Bob
PBC1,scanner1,bid839,Mayor,Alice
PBC1,scanner1,bid840,Mayor,Bob
PBC1,scanner1,bid841,Mayor,Bob
PBC1,scanner1,bid842,Mayor,Alice
PBC1,scanner1,bid843,Mayor,Alice
PBC1,scanner1,bid844,Mayor,Bob
PBC1,scanner1,bid845,Mayor,Bob
PBC1,scanner1,bid846,Mayor,Alice
PBC1,scanner1,bid847,Mayor,Bob
PBC1,scanner1,bid848,Mayor,Alice
PBC1,scanner1,bid849,Mayor,Alice
PBC1,scanner1,bid850,Mayor,Bob
PBC1,scanner1,bid851,Mayor,Alice
PBC1,scanner1,bid852,Mayor,Alice
PBC1,scanner1,bid853,Mayor,Alice
PBC1,scanner1,bid854,Mayor,Bob
PBC1,scanner1,bid855,Mayor,Bob
PBC1,scanner1,bid856,Mayor,Alice
PBC1,scanner1,bid857,Mayor,Alice
PBC1,scanner1,bid858,Mayor,Alice
PBC1,scanner1,bid859,Mayor,Alice
PBC1,scanner1,bid860,Mayor,Bob
PBC1,scanner1,bid861,Mayor,Bob
PBC1,scanner1,bid862,Mayor,Alice
PBC1,scanner1,bid863,Mayor,Alice
PBC1,scanner1,bid864,Mayor,Alice
PBC1,scanner1,bid865,Mayor,Bob
PBC1,scanner1,bid866,Mayor,Alice
PBC1,scanner1,bid867,Mayor,Alice
PBC1,scanner1,bid868,Mayor,Bob
PBC1,scanner1,bid869,Mayor,Bob
PBC1,scanner1,bid870,Mayor,Bob
PBC1,scanner1,bid871,Mayor,Alice
PBC1,scanner1,bid872,Mayor,Alice
PBC1,scanner1,bid873,Mayor,Alice
PBC1,scanner1,bid874,Mayor,Alice
PBC1,scanner1,bid875,Mayor,Alice
PBC1,scanner1,bid876,Mayor,Alice
PBC1,scanner1,bid877,Mayor,Alice
PBC1,scanner1,bid878,Mayor,Alice
PBC1,scanner1,bid879,Mayor,Alice
PBC1,scanner1,bid880,Mayor,Bob
PBC1,scanner1,bid881,Mayor,Bob
PBC1,scanner1,bid882,Mayor,Bob
PBC1,scanner1,bid883,Mayor,Bob
PBC1,scanner1,bid884,Mayor,Alice
PBC1,scanner1,bid885,Mayor,Bob
PBC1,scanner1,bid886,Mayor,Alice
PBC1,scanner1,bid887,Mayor,Alice
PBC1,scanner1,bid888,Mayor,Alice
PBC1,scanner1,bid889,Mayor,Alice
PBC1,scanner1,bid890,Mayor,Alice
PBC1,scanner1,bid891,Mayor,Alice
PBC1,scanner1,bid892,Mayor,Bob
PBC1,scanner1,bid893,Mayor,Alice
PBC1,scanner1,bid894,Mayor,Bob
PBC1,scanner1,bid895,Mayor,Bob
PBC1,scanner1,bid896,Mayor,Bob
PBC1,scanner1,bid897,Mayor,Alice
PBC1,scanner1,bid898,Mayor,Bob
PBC1,scanner1,bid899,Mayor,Alice
PBC1,scanner1,bid900,Mayor,Alice
PBC1,scanner1,bid901,Mayor,Bob
PBC1,scanner1,bid902,Mayor,Bob
PBC1,scanner1,bid903,Mayor,Alice
PBC1,scanner1,bid904,Mayor,Bob
PBC1,scanner1,bid905,Mayor,Alice
PBC1,scanner1,bid906,Mayor,Alice
PBC1,scanner1,bid907,Mayor,Alice
PBC1,scanner1,bid908,Mayor,Bob
PBC1,scanner1,bid909,Mayor,Bob
PBC1,scanner1,bid910,Mayor,Alice
PBC1,scanner1,bid911,Mayor,Bob
PBC1,scanner1,bid912,Mayor,Alice
PBC1,scanner1,bid913,Mayor,Alice
PBC1,scanner1,bid914,Mayor,Bob
PBC1,scanner1,bid915,Mayor,Bob
PBC1,scanner1,bid916,Mayor,Bob
PBC1,scanner1,bid917,Mayor,Bob
PBC1,scanner1,bid918,Mayor,Bob
PBC1,scanner1,bid919,Mayor,Alice
PBC1,scanner1,bid920,Mayor,Bob
PBC1,scanner1,bid921,Mayor,Alice
PBC1,scanner1,bid922,Mayor,Alice
PBC1,scanner1,bid923,Mayor,Bob
PBC1,scanner1,bid924,Mayor,Alice
PBC1,scanner1,bid925,Mayor,Alice
PBC1,scanner1,bid926,Mayor,Alice
PBC1,scanner1,bid927,Mayor,Bob
PBC1,scanner1,bid928,Mayor,Bob
PBC1,scanner1,bid929,Mayor,Bob
PBC1,scanner1,bid930,Mayor,Bob
PBC1,scanner1,bid931,Mayor,Alice
PBC1,scanner1,bid932,Mayor,Bob
PBC1,scanner1,bid933,Mayor,Alice
PBC1,scanner1,bid934,Mayor,Alice
PBC1,scanner1,bid935,Mayor,Bob
PBC1,scanner1,bid936,Mayor,Alice
PBC1,scanner1,bid937,Mayor,Bob
PBC1,scanner1,bid938,Mayor,Alice
PBC1,scanner1,bid939,Mayor,Bob
PBC1,scanner1,bid940,Mayor,Alice
PBC1,scanner1,bid941,Mayor,Alice
PBC1,scanner1,bid942,Mayor,Alice
PBC1,scanner1,bid943,Mayor,Alice
PBC1,scanner1,bid944,Mayor,Alice
PBC1,scanner1,bid945,Mayor,Bob
PBC1,scanner1,bid946,Mayor,Bob
PBC1,scanner1,bid947,Mayor,Bob
PBC1,scanner1,bid948,Mayor,Alice
PBC1,scanner1,bid949,Mayor,Bob
PBC1,scanner1,bid950,Mayor,Bob
PBC1,scanner1,bid951,Mayor,Alice
PBC1,scanner1,bid952,Mayor,Alice
PBC1,scanner1,bid953,Mayor,Alice
PBC1,scanner1,bid954,Mayor,Bob
PBC1,scanner1,bid955,Mayor,Bob
PBC1,scanner1,bid956,Mayor,Bob
PBC1,scanner1,bid957,Mayor,Alice
PBC1,scanner1,bid958,Mayor,Alice
PBC1,scanner1,bid959,Mayor,Bob
PBC1,scanner1,bid960,Mayor,Alice
PBC1,scanner1,bid961,Mayor,Bob
PBC1,scanner1,bid962,Mayor,Bob
PBC1,scanner1,bid963,Mayor,Bob
PBC1,scanner1,bid964,Mayor,Bob
PBC1,scanner1,bid965,Mayor,Bob
PBC1,scanner1,bid966,Mayor,Alice
PBC1,scanner1,bid967,Mayor,Alice
PBC1,scanner1,bid968,Mayor,Alice
PBC1,scanner1,bid969,Mayor,Alice
PBC1,scanner1,bid970,Mayor,Alice
PBC1,scanner1,bid971,Mayor,Alice
PBC1,scanner1,bid972,Mayor,Bob
PBC1,scanner1,bid973,Mayor,Alice
PBC1,scanner1,bid974,Mayor,Bob
PBC1,scanner1,bid975,Mayor,Bob
PBC1,scanner1,bid976,Mayor,Bob
PBC1,scanner1,bid977,Mayor,Alice
PBC1,scanner1,bid978,Mayor,Bob
PBC1,scanner1,bid979,Mayor,Alice
PBC1,scanner1,bid980,Mayor,Bob
PBC1,scanner1,bid981,Mayor,Bob
PBC1,scanner1,bid982,Mayor,Bob
PBC1,scanner1,bid983,Mayor,Bob
PBC1,scanner1,bid984,Mayor,Bob
PBC1,scanner1,bid985,Mayor,Alice
PBC1,scanner1,bid986,Mayor,Alice
PBC1,scanner1,bid987,Mayor,Alice
PBC1,scanner1,bid988,Mayor,Alice
PBC1,scanner1,bid989,Mayor,Bob
PBC1,scanner1,bid990,Mayor,Alice
PBC1,scanner1,bid991,Mayor,Alice
PBC1,scanner1,bid992,Mayor,Bob
PBC1,scanner1,bid993,Mayor,Alice
PBC1,scanner1,bid994,Mayor,Alice
PBC1,scanner1,bid995,Mayor,Bob
PBC1,scanner1,bid996,Mayor,Bob
PBC1,scanner1,bid997,Mayor,Alice
PBC1,scanner1,bid998,Mayor,Bob
PBC1,scanner1,bid999,Mayor,Bob
PBC1,scanner1,bid1000,Mayor,Bob
